nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
32,0.7838541666666666,0.75,0.7404708200672601,0.7035512094698919,24,33,2
33,0.7890625,0.7552083333333334,0.7467245352463622,0.7082915791175044,25,33,2
1,0.6692708333333334,0.65625,0.5511334873489374,0.5594493116395495,1,33,2
2,0.7526041666666666,0.75,0.6931746499011733,0.6872539704085787,1,33,2
3,0.7708333333333334,0.75,0.7149701406930058,0.6942269409422694,2,33,2
4,0.7708333333333334,0.765625,0.7269112655568126,0.7178591254939098,3,33,2
5,0.7786458333333334,0.7604166666666666,0.7342171048881578,0.7159032424086464,3,33,2
6,0.7682291666666666,0.7604166666666666,0.7217096745299535,0.718618580349178,4,33,2
7,0.7916666666666666,0.75,0.7492081115501421,0.6942269409422694,5,33,2
8,0.7916666666666666,0.75,0.7492081115501421,0.6942269409422694,6,33,2
9,0.7864583333333334,0.7447916666666666,0.7415966386554622,0.6895356895356894,7,33,2
10,0.796875,0.75,0.7567251461988305,0.6974789915966386,8,33,2
11,0.7942708333333334,0.75,0.7529782504254643,0.7005847953216374,9,33,2
12,0.8020833333333334,0.7604166666666666,0.762962962962963,0.7069674850696748,10,33,2
13,0.7994791666666666,0.7395833333333334,0.7604491578290704,0.6848739495798319,11,33,2
14,0.8072916666666666,0.7552083333333334,0.7703572005818652,0.7022077022077022,12,33,2
15,0.8046875,0.7291666666666666,0.7654856807836687,0.6722689075630253,12,33,2
16,0.796875,0.71875,0.7554779087613885,0.6596638655462186,13,33,2
17,0.8177083333333334,0.7291666666666666,0.7816764132553606,0.6722689075630253,14,33,2
18,0.8125,0.7395833333333334,0.773109243697479,0.6941506308143239,14,33,2
19,0.8125,0.7395833333333334,0.773109243697479,0.6941506308143239,14,33,2
20,0.8177083333333334,0.7239583333333334,0.7782397782397783,0.671052206238888,14,33,2
21,0.8203125,0.71875,0.7819887275270498,0.6631578947368422,14,33,2
22,0.8203125,0.7239583333333334,0.7819887275270498,0.671052206238888,15,33,2
23,0.8203125,0.7291666666666666,0.7842468263209752,0.6756335282651073,16,33,2
24,0.8125,0.7552083333333334,0.773109243697479,0.7022077022077022,17,33,2
25,0.8046875,0.7552083333333334,0.7642725598526703,0.7022077022077022,18,33,2
26,0.8046875,0.7552083333333334,0.7642725598526703,0.7022077022077022,19,33,2
27,0.8125,0.7291666666666666,0.773109243697479,0.6756335282651073,19,33,2
28,0.8098958333333334,0.734375,0.7693503928909369,0.6802403422264311,20,33,2
29,0.8125,0.7291666666666666,0.7742873003951278,0.6756335282651073,21,33,2
30,0.8072916666666666,0.7395833333333334,0.7668067226890756,0.6881091617933723,22,33,2
31,0.8125,0.7395833333333334,0.7706702057067021,0.6911991765311374,23,33,2
32,0.8125,0.7395833333333334,0.7706702057067021,0.6911991765311374,24,33,2
33,0.8151041666666666,0.75,0.7732365196995783,0.7005847953216374,25,33,2
1,0.7395833333333334,0.6666666666666666,0.6761024326056884,0.5830052938781051,1,33,2
2,0.75,0.671875,0.6974789915966386,0.5918890650831674,2,33,2
3,0.7473958333333334,0.671875,0.6966948138135448,0.5918890650831674,3,33,2
4,0.7578125,0.703125,0.7029717793247998,0.6307567731704848,4,33,2
5,0.7916666666666666,0.7291666666666666,0.7504873294346979,0.6611918012759603,5,33,2
6,0.7916666666666666,0.734375,0.7478991596638656,0.6696244812578023,6,33,2
7,0.7890625,0.734375,0.7440737236187107,0.6696244812578023,6,33,2
8,0.7890625,0.7395833333333334,0.7467245352463622,0.677938808373591,6,33,2
9,0.7994791666666666,0.7447916666666666,0.755407942954991,0.686138448707256,7,33,2
10,0.7916666666666666,0.7447916666666666,0.7465597465597466,0.6895356895356894,8,33,2
11,0.7916666666666666,0.75,0.7465597465597466,0.6974789915966386,9,33,2
12,0.7942708333333334,0.75,0.7490549025122635,0.6974789915966386,10,33,2
13,0.7890625,0.7604166666666666,0.7467245352463622,0.7130604288499025,11,33,2
14,0.7916666666666666,0.7447916666666666,0.7504873294346979,0.6895356895356894,12,33,2
15,0.7942708333333334,0.7395833333333334,0.7529782504254643,0.6814863968148639,13,33,2
16,0.7994791666666666,0.7239583333333334,0.7579864947820749,0.6641916641916642,13,33,2
17,0.8046875,0.75,0.7617609833977186,0.6974789915966386,13,33,2
18,0.8072916666666666,0.7604166666666666,0.7655677655677655,0.7130604288499025,13,33,2
19,0.8020833333333334,0.7552083333333334,0.7592317592317592,0.7082915791175044,14,33,2
20,0.8020833333333334,0.7552083333333334,0.7592317592317592,0.7082915791175044,15,33,2
21,0.7994791666666666,0.7604166666666666,0.7567120582548237,0.7159032424086464,16,33,2
22,0.8020833333333334,0.7760416666666666,0.7605042016806722,0.7303987199164027,17,33,2
23,0.8046875,0.7604166666666666,0.7642725598526703,0.7100840336134454,18,33,2
24,0.8020833333333334,0.7604166666666666,0.761747705972635,0.7100840336134454,18,33,2
25,0.8072916666666666,0.765625,0.7680175031838814,0.7178591254939098,18,33,2
26,0.8072916666666666,0.7552083333333334,0.7680175031838814,0.7082915791175044,19,33,2
27,0.8125,0.7552083333333334,0.775438596491228,0.7053195310714169,20,33,2
28,0.8229166666666666,0.765625,0.7857142857142857,0.7207047034103766,21,33,2
29,0.8229166666666666,0.765625,0.7879142300194932,0.7207047034103766,21,33,2
30,0.8255208333333334,0.7708333333333334,0.7894168201350522,0.728255275347401,22,33,2
31,0.8177083333333334,0.7916666666666666,0.7816764132553606,0.7529593412249099,23,33,2
32,0.8151041666666666,0.7864583333333334,0.777993111141873,0.7455309519961208,24,33,2
33,0.8125,0.7916666666666666,0.7765637627283013,0.7529593412249099,25,33,2
1,0.7578125,0.734375,0.7045836194131709,0.6834653305317602,1,33,2
2,0.7604166666666666,0.7447916666666666,0.7069674850696748,0.692779936648924,1,33,2
3,0.7604166666666666,0.765625,0.7069674850696748,0.7207047034103766,2,33,2
4,0.7786458333333334,0.765625,0.732842234499693,0.7178591254939098,2,33,2
5,0.7838541666666666,0.7552083333333334,0.7391282995702885,0.7022077022077022,3,33,2
6,0.7864583333333334,0.7552083333333334,0.7442495126705653,0.6955362866493471,4,33,2
7,0.7838541666666666,0.75,0.7404708200672601,0.6942269409422694,5,33,2
8,0.78125,0.7447916666666666,0.7418611351195621,0.6895356895356894,5,33,2
9,0.7786458333333334,0.734375,0.7394116003353159,0.6802403422264311,5,33,2
10,0.7786458333333334,0.7395833333333334,0.7406374407018046,0.6911991765311374,6,33,2
11,0.7838541666666666,0.7395833333333334,0.7467400891558797,0.6848739495798319,7,33,2
12,0.8020833333333334,0.7395833333333334,0.7707318606039657,0.6848739495798319,8,33,2
13,0.796875,0.7447916666666666,0.7657364535101989,0.6958784548246323,9,33,2
14,0.7942708333333334,0.7395833333333334,0.7642652326963874,0.6881091617933723,10,33,2
15,0.796875,0.7395833333333334,0.7667507709559854,0.6881091617933723,11,33,2
16,0.8046875,0.7447916666666666,0.7689623360474911,0.686138448707256,11,33,2
17,0.7916666666666666,0.7395833333333334,0.7529593412249099,0.6848739495798319,12,33,2
18,0.796875,0.7395833333333334,0.7591353576942872,0.6848739495798319,13,33,2
19,0.7942708333333334,0.7395833333333334,0.7554475319838448,0.6848739495798319,14,33,2
20,0.8020833333333334,0.7395833333333334,0.7641506384354291,0.6848739495798319,14,33,2
21,0.7942708333333334,0.75,0.7578060756057643,0.7005847953216374,15,33,2
22,0.7942708333333334,0.75,0.7578060756057643,0.7005847953216374,16,33,2
23,0.8020833333333334,0.75,0.7653113741636645,0.7035512094698919,17,33,2
24,0.7994791666666666,0.75,0.7628013316754242,0.7035512094698919,18,33,2
25,0.796875,0.7447916666666666,0.7602996254681648,0.7016648168701443,18,33,2
26,0.8020833333333334,0.7395833333333334,0.766445788917699,0.6941506308143239,19,33,2
27,0.8020833333333334,0.734375,0.7653113741636645,0.6894878706199461,20,33,2
28,0.8020833333333334,0.734375,0.7653113741636645,0.686545664073754,20,33,2
29,0.8072916666666666,0.7395833333333334,0.7714873906330417,0.6941506308143239,21,33,2
30,0.8046875,0.734375,0.766671257625718,0.6922980234421645,22,33,2
31,0.8046875,0.7395833333333334,0.7678299354277007,0.696969696969697,23,33,2
32,0.8072916666666666,0.7395833333333334,0.7714873906330417,0.696969696969697,24,33,2
33,0.8020833333333334,0.734375,0.766445788917699,0.6894878706199461,25,33,2
1,0.6979166666666666,0.6875,0.569023569023569,0.5994993742177722,1,33,2
2,0.7473958333333334,0.7552083333333334,0.6811805085978893,0.6955362866493471,1,33,2
3,0.7604166666666666,0.7604166666666666,0.7100840336134454,0.7100840336134454,2,33,2
4,0.7552083333333334,0.75,0.7082915791175044,0.7005847953216374,3,33,2
5,0.7682291666666666,0.765625,0.717289700298626,0.7178591254939098,4,33,2
6,0.7708333333333334,0.7447916666666666,0.7241289227051562,0.6958784548246323,5,33,2
7,0.765625,0.7552083333333334,0.7192982456140351,0.7053195310714169,6,33,2
8,0.765625,0.7552083333333334,0.7207047034103766,0.7053195310714169,7,33,2
9,0.7734375,0.7447916666666666,0.7265561694290976,0.692779936648924,8,33,2
10,0.7708333333333334,0.7604166666666666,0.7226890756302521,0.7130604288499025,9,33,2
11,0.7734375,0.7604166666666666,0.725116221664541,0.7130604288499025,9,33,2
12,0.78125,0.7604166666666666,0.7380116959064327,0.7130604288499025,9,33,2
13,0.7942708333333334,0.75,0.7517004297114794,0.7005847953216374,10,33,2
14,0.7864583333333334,0.7552083333333334,0.7429383143388957,0.7022077022077022,11,33,2
15,0.7838541666666666,0.75,0.7404708200672601,0.6942269409422694,12,33,2
16,0.796875,0.7552083333333334,0.7579440762889931,0.7022077022077022,13,33,2
17,0.8020833333333334,0.734375,0.762962962962963,0.6802403422264311,13,33,2
18,0.7916666666666666,0.7447916666666666,0.751737514142557,0.692779936648924,14,33,2
19,0.7994791666666666,0.7239583333333334,0.7592319656045665,0.6677007478039383,14,33,2
20,0.7890625,0.7395833333333334,0.7467245352463622,0.6881091617933723,15,33,2
21,0.796875,0.734375,0.7579440762889931,0.686545664073754,15,33,2
22,0.7994791666666666,0.7291666666666666,0.7604491578290704,0.6819166560468969,16,33,2
23,0.796875,0.7291666666666666,0.7579440762889931,0.6819166560468969,16,33,2
24,0.8098958333333334,0.734375,0.7717393959627709,0.686545664073754,17,33,2
25,0.8072916666666666,0.7447916666666666,0.7692007797270954,0.6958784548246323,18,33,2
26,0.8072916666666666,0.7447916666666666,0.7692007797270954,0.6958784548246323,19,33,2
27,0.7942708333333334,0.734375,0.754227058032423,0.6802403422264311,20,33,2
28,0.796875,0.7395833333333334,0.7567251461988305,0.6881091617933723,21,33,2
29,0.796875,0.7291666666666666,0.7579440762889931,0.6722689075630253,22,33,2
30,0.7916666666666666,0.7291666666666666,0.751737514142557,0.6756335282651073,23,33,2
31,0.7890625,0.734375,0.7492563302619168,0.6802403422264311,23,33,2
32,0.7916666666666666,0.734375,0.751737514142557,0.6802403422264311,24,33,2
33,0.796875,0.7291666666666666,0.7579440762889931,0.6756335282651073,25,33,2
1,0.7395833333333334,0.7552083333333334,0.6703296703296704,0.6882147669557406,0,33,2
2,0.7473958333333334,0.7604166666666666,0.6867151688464612,0.7069674850696748,1,33,2
3,0.7447916666666666,0.7447916666666666,0.686138448707256,0.686138448707256,2,33,2
4,0.7552083333333334,0.7395833333333334,0.6989491242702253,0.6742228858422696,3,33,2
5,0.7838541666666666,0.7552083333333334,0.741782858439128,0.7082915791175044,3,33,2
6,0.7838541666666666,0.75,0.7404708200672601,0.7005847953216374,4,33,2
7,0.7708333333333334,0.7447916666666666,0.7241289227051562,0.6988379909728224,5,33,2
8,0.7838541666666666,0.7447916666666666,0.7377545563006542,0.692779936648924,6,33,2
9,0.78125,0.7447916666666666,0.7352941176470589,0.692779936648924,7,33,2
10,0.7760416666666666,0.7395833333333334,0.7317738791423003,0.6848739495798319,8,33,2
11,0.7734375,0.7447916666666666,0.725116221664541,0.692779936648924,9,33,2
12,0.7916666666666666,0.7604166666666666,0.751737514142557,0.7130604288499025,10,33,2
13,0.7994791666666666,0.7552083333333334,0.7567120582548237,0.7053195310714169,11,33,2
14,0.7994791666666666,0.7447916666666666,0.7567120582548237,0.692779936648924,12,33,2
15,0.8177083333333334,0.75,0.7794117647058824,0.7035512094698919,13,33,2
16,0.8151041666666666,0.75,0.7756695602089934,0.7035512094698919,14,33,2
17,0.8098958333333334,0.7604166666666666,0.7717393959627709,0.718618580349178,14,33,2
18,0.8072916666666666,0.7604166666666666,0.7668067226890756,0.7159032424086464,15,33,2
19,0.8072916666666666,0.7604166666666666,0.7668067226890756,0.7159032424086464,15,33,2
20,0.8020833333333334,0.7552083333333334,0.761747705972635,0.7082915791175044,16,33,2
21,0.8020833333333334,0.7552083333333334,0.761747705972635,0.7082915791175044,17,33,2
22,0.8020833333333334,0.75,0.7653113741636645,0.7035512094698919,17,33,2
23,0.8098958333333334,0.7604166666666666,0.775123340419558,0.7159032424086464,17,33,2
24,0.8125,0.75,0.7787381158167674,0.7005847953216374,18,33,2
25,0.8098958333333334,0.75,0.7728933574223655,0.7005847953216374,19,33,2
26,0.8203125,0.7552083333333334,0.7864035405934847,0.7082915791175044,20,33,2
27,0.8177083333333334,0.7447916666666666,0.7838394235717963,0.6895356895356894,21,33,2
28,0.8177083333333334,0.75,0.7827703248747373,0.6974789915966386,22,33,2
29,0.8125,0.75,0.7765637627283013,0.6974789915966386,22,33,2
30,0.8046875,0.75,0.7678299354277007,0.7005847953216374,23,33,2
31,0.8151041666666666,0.7447916666666666,0.7802123388715567,0.6958784548246323,24,33,2
32,0.8098958333333334,0.7395833333333334,0.7740211371496288,0.6911991765311374,24,33,2
33,0.8151041666666666,0.7395833333333334,0.7812843447916249,0.6911991765311374,25,33,2
1,0.7395833333333334,0.7552083333333334,0.6703296703296704,0.6882147669557406,0,33,2
2,0.7552083333333334,0.7604166666666666,0.7022077022077022,0.7130604288499025,1,33,2
3,0.7734375,0.7604166666666666,0.722134890336103,0.7069674850696748,1,33,2
4,0.7760416666666666,0.7552083333333334,0.7275517275517276,0.6989491242702253,2,33,2
5,0.7786458333333334,0.75,0.7285225940065374,0.6974789915966386,2,33,2
6,0.7708333333333334,0.7552083333333334,0.7226890756302521,0.7053195310714169,3,33,2
7,0.7708333333333334,0.7552083333333334,0.7226890756302521,0.7053195310714169,4,33,2
8,0.7708333333333334,0.75,0.7226890756302521,0.7005847953216374,5,33,2
9,0.7708333333333334,0.75,0.7241289227051562,0.7005847953216374,5,33,2
10,0.7942708333333334,0.7604166666666666,0.754227058032423,0.7159032424086464,6,33,2
11,0.7760416666666666,0.75,0.7317738791423003,0.7005847953216374,7,33,2
12,0.78125,0.7552083333333334,0.7406073082861555,0.7053195310714169,7,33,2
13,0.7760416666666666,0.7552083333333334,0.7331178277032488,0.7082915791175044,8,33,2
14,0.7916666666666666,0.75,0.751737514142557,0.706384605581751,9,33,2
15,0.796875,0.7447916666666666,0.7567251461988305,0.7016648168701443,10,33,2
16,0.8098958333333334,0.7395833333333334,0.7740211371496288,0.6881091617933723,11,33,2
17,0.8098958333333334,0.7395833333333334,0.7740211371496288,0.6881091617933723,12,33,2
18,0.7994791666666666,0.7552083333333334,0.7628013316754242,0.7082915791175044,13,33,2
19,0.7890625,0.7395833333333334,0.7440737236187107,0.6881091617933723,13,33,2
20,0.7942708333333334,0.7395833333333334,0.7517004297114794,0.6848739495798319,14,33,2
21,0.7942708333333334,0.7395833333333334,0.7517004297114794,0.6848739495798319,15,33,2
22,0.796875,0.734375,0.7515593895155939,0.6802403422264311,16,33,2
23,0.7994791666666666,0.734375,0.755407942954991,0.6802403422264311,17,33,2
24,0.7994791666666666,0.734375,0.755407942954991,0.6802403422264311,18,33,2
25,0.8020833333333334,0.7291666666666666,0.7592317592317592,0.6722689075630253,18,33,2
26,0.7916666666666666,0.7239583333333334,0.7478991596638656,0.6641916641916642,19,33,2
27,0.7890625,0.734375,0.745414364640884,0.6768636768636769,20,33,2
28,0.7890625,0.734375,0.745414364640884,0.6768636768636769,21,33,2
29,0.7864583333333334,0.734375,0.7415966386554622,0.6768636768636769,21,33,2
30,0.7890625,0.75,0.7440737236187107,0.6974789915966386,22,33,2
31,0.796875,0.7552083333333334,0.752895752895753,0.7053195310714169,23,33,2
32,0.7890625,0.7552083333333334,0.7440737236187107,0.7053195310714169,24,33,2
33,0.7942708333333334,0.7552083333333334,0.7490549025122635,0.7053195310714169,25,33,2
1,0.7395833333333334,0.7552083333333334,0.6703296703296704,0.6882147669557406,0,33,2
2,0.7526041666666666,0.765625,0.7014119091467157,0.7117597998331944,1,33,2
3,0.7630208333333334,0.765625,0.7109366598558985,0.7117597998331944,2,33,2
4,0.7734375,0.7552083333333334,0.7293386588458328,0.7053195310714169,3,33,2
5,0.7864583333333334,0.75,0.7480072985690963,0.6974789915966386,4,33,2
6,0.7864583333333334,0.75,0.7480072985690963,0.6974789915966386,4,33,2
7,0.7864583333333334,0.75,0.7480072985690963,0.6974789915966386,5,33,2
8,0.7864583333333334,0.75,0.7492035172677456,0.6974789915966386,6,33,2
9,0.7838541666666666,0.7552083333333334,0.7443183185592235,0.7053195310714169,7,33,2
10,0.7864583333333334,0.7552083333333334,0.7467833247555327,0.7082915791175044,8,33,2
11,0.7942708333333334,0.7552083333333334,0.7554475319838448,0.7111303178718908,9,33,2
12,0.7916666666666666,0.7604166666666666,0.751737514142557,0.7130604288499025,10,33,2
13,0.7890625,0.7552083333333334,0.7480049582357755,0.7053195310714169,11,33,2
14,0.7890625,0.7604166666666666,0.7480049582357755,0.7100840336134454,12,33,2
15,0.7864583333333334,0.7604166666666666,0.7442495126705653,0.7159032424086464,12,33,2
16,0.78125,0.7552083333333334,0.7393243898496848,0.7138417631203424,12,33,2
17,0.7890625,0.765625,0.7467245352463622,0.7234226447709594,12,33,2
18,0.7838541666666666,0.7395833333333334,0.7430651285399889,0.6911991765311374,13,33,2
19,0.7890625,0.765625,0.7480049582357755,0.7148797148797149,14,33,2
20,0.7890625,0.765625,0.7480049582357755,0.7148797148797149,15,33,2
21,0.7890625,0.75,0.7467245352463622,0.6942269409422694,16,33,2
22,0.7864583333333334,0.7291666666666666,0.7442495126705653,0.6756335282651073,16,33,2
23,0.7838541666666666,0.7239583333333334,0.741782858439128,0.6742533371746855,16,33,2
24,0.7838541666666666,0.7291666666666666,0.741782858439128,0.6756335282651073,17,33,2
25,0.7864583333333334,0.734375,0.7455309519961208,0.6802403422264311,18,33,2
26,0.7916666666666666,0.734375,0.7504873294346979,0.6834653305317602,19,33,2
27,0.7916666666666666,0.734375,0.7504873294346979,0.6802403422264311,20,33,2
28,0.8020833333333334,0.7552083333333334,0.761747705972635,0.7111303178718908,21,33,2
29,0.8072916666666666,0.7395833333333334,0.7680175031838814,0.6881091617933723,21,33,2
30,0.8046875,0.7447916666666666,0.7654856807836687,0.6958784548246323,22,33,2
31,0.8125,0.7552083333333334,0.7765637627283013,0.7138417631203424,23,33,2
32,0.8151041666666666,0.7395833333333334,0.777993111141873,0.6941506308143239,24,33,2
33,0.8151041666666666,0.7447916666666666,0.777993111141873,0.7016648168701443,25,33,2
1,0.75,0.6927083333333334,0.6890583353014609,0.6178008704747123,1,33,2
2,0.7708333333333334,0.734375,0.7133161395411972,0.6696244812578023,1,33,2
3,0.7760416666666666,0.7447916666666666,0.7214480920408921,0.686138448707256,1,33,2
4,0.7760416666666666,0.7447916666666666,0.7214480920408921,0.686138448707256,2,33,2
5,0.7708333333333334,0.734375,0.7226890756302521,0.6696244812578023,3,33,2
6,0.7734375,0.734375,0.725116221664541,0.6733277731442869,4,33,2
7,0.765625,0.7291666666666666,0.7163865546218487,0.6687458526874586,5,33,2
8,0.7682291666666666,0.7395833333333334,0.7187970543464846,0.6848739495798319,6,33,2
9,0.7682291666666666,0.7395833333333334,0.7187970543464846,0.6814863968148639,7,33,2
10,0.7760416666666666,0.75,0.726078301260783,0.6908212560386473,8,33,2
11,0.7734375,0.7447916666666666,0.7236427407413535,0.686138448707256,9,33,2
12,0.7734375,0.75,0.7236427407413535,0.6942269409422694,10,33,2
13,0.78125,0.7291666666666666,0.7338877338877339,0.6611918012759603,10,33,2
14,0.7838541666666666,0.7447916666666666,0.7363488216268085,0.6825803839535747,11,33,2
15,0.78125,0.7552083333333334,0.7352941176470589,0.7022077022077022,12,33,2
16,0.7838541666666666,0.7552083333333334,0.7391282995702885,0.7022077022077022,13,33,2
17,0.7734375,0.7604166666666666,0.7265561694290976,0.7130604288499025,13,33,2
18,0.7760416666666666,0.7552083333333334,0.7289915966386555,0.7053195310714169,14,33,2
19,0.7864583333333334,0.7604166666666666,0.7442495126705653,0.7130604288499025,15,33,2
20,0.78125,0.7552083333333334,0.7352941176470589,0.7082915791175044,15,33,2
21,0.7864583333333334,0.75,0.7429383143388957,0.7035512094698919,16,33,2
22,0.7994791666666666,0.7447916666666666,0.7592319656045665,0.6958784548246323,16,33,2
23,0.796875,0.7447916666666666,0.7554779087613885,0.7016648168701443,17,33,2
24,0.796875,0.7447916666666666,0.7554779087613885,0.7016648168701443,18,33,2
25,0.796875,0.7395833333333334,0.7542016806722689,0.696969696969697,19,33,2
26,0.796875,0.7291666666666666,0.7554779087613885,0.6788471435923829,20,33,2
27,0.7916666666666666,0.734375,0.7492081115501421,0.686545664073754,21,33,2
28,0.7942708333333334,0.7239583333333334,0.754227058032423,0.671052206238888,21,33,2
29,0.7942708333333334,0.7239583333333334,0.754227058032423,0.671052206238888,22,33,2
30,0.796875,0.71875,0.7567251461988305,0.6664951106536283,23,33,2
31,0.796875,0.7083333333333334,0.7579440762889931,0.650682261208577,24,33,2
32,0.7942708333333334,0.71875,0.754227058032423,0.6596638655462186,25,33,2
33,0.796875,0.7135416666666666,0.7567251461988305,0.6551611533814453,25,33,2
1,0.7395833333333334,0.7552083333333334,0.6703296703296704,0.6882147669557406,0,33,2
2,0.734375,0.765625,0.6657450076804916,0.7178591254939098,1,33,2
3,0.7369791666666666,0.7447916666666666,0.6774209646430621,0.6958784548246323,1,33,2
4,0.7682291666666666,0.75,0.7157471866656686,0.6974789915966386,2,33,2
5,0.7604166666666666,0.7447916666666666,0.7130604288499025,0.692779936648924,2,33,2
6,0.7578125,0.734375,0.7076979742173113,0.6802403422264311,3,33,2
7,0.7630208333333334,0.7395833333333334,0.7109366598558985,0.6881091617933723,4,33,2
8,0.765625,0.75,0.7117597998331944,0.7005847953216374,5,33,2
9,0.765625,0.7447916666666666,0.7117597998331944,0.6958784548246323,5,33,2
10,0.7838541666666666,0.7395833333333334,0.7319315362294462,0.6848739495798319,6,33,2
11,0.7864583333333334,0.75,0.7388188453881885,0.6974789915966386,7,33,2
12,0.7864583333333334,0.75,0.7388188453881885,0.6942269409422694,8,33,2
13,0.7864583333333334,0.7447916666666666,0.7388188453881885,0.686138448707256,9,33,2
14,0.78125,0.7447916666666666,0.7294685990338164,0.686138448707256,9,33,2
15,0.7864583333333334,0.75,0.7415966386554622,0.706384605581751,10,33,2
16,0.7786458333333334,0.7395833333333334,0.729995781184081,0.6911991765311374,11,33,2
17,0.7864583333333334,0.7291666666666666,0.7388188453881885,0.6788471435923829,12,33,2
18,0.7864583333333334,0.7291666666666666,0.7388188453881885,0.6788471435923829,12,33,2
19,0.7890625,0.7291666666666666,0.742701862069536,0.6788471435923829,13,33,2
20,0.7890625,0.7291666666666666,0.742701862069536,0.6788471435923829,14,33,2
21,0.7864583333333334,0.734375,0.7402237402237402,0.686545664073754,15,33,2
22,0.7890625,0.734375,0.745414364640884,0.6834653305317602,16,33,2
23,0.7890625,0.71875,0.7440737236187107,0.6664951106536283,17,33,2
24,0.7890625,0.71875,0.7440737236187107,0.6664951106536283,18,33,2
25,0.7890625,0.71875,0.7440737236187107,0.6664951106536283,19,33,2
26,0.7864583333333334,0.7135416666666666,0.7415966386554622,0.6586390819460158,20,33,2
27,0.7890625,0.7291666666666666,0.7412980013474062,0.6788471435923829,21,33,2
28,0.7916666666666666,0.7291666666666666,0.7465597465597466,0.6788471435923829,22,33,2
29,0.7942708333333334,0.7291666666666666,0.7490549025122635,0.6756335282651073,23,33,2
30,0.8020833333333334,0.7135416666666666,0.7592317592317592,0.6586390819460158,24,33,2
31,0.8020833333333334,0.71875,0.7592317592317592,0.6631578947368422,25,33,2
32,0.7994791666666666,0.7135416666666666,0.755407942954991,0.6586390819460158,25,33,2
33,0.7890625,0.7135416666666666,0.7440737236187107,0.6586390819460158,25,33,2
1,0.7395833333333334,0.7552083333333334,0.6703296703296704,0.6882147669557406,0,33,2
2,0.7395833333333334,0.7760416666666666,0.677938808373591,0.7303987199164027,1,33,2
3,0.7682291666666666,0.75,0.717289700298626,0.7116756350894757,2,33,2
4,0.7682291666666666,0.7604166666666666,0.717289700298626,0.7236891502940809,3,33,2
5,0.7708333333333334,0.7604166666666666,0.7181651376146789,0.718618580349178,4,33,2
6,0.7734375,0.75,0.7279633897090556,0.7090909090909091,5,33,2
7,0.7942708333333334,0.7552083333333334,0.7529782504254643,0.7111303178718908,5,33,2
8,0.7786458333333334,0.7447916666666666,0.7314353889825976,0.6988379909728224,5,33,2
9,0.7786458333333334,0.7447916666666666,0.7314353889825976,0.6988379909728224,6,33,2
10,0.7942708333333334,0.7552083333333334,0.7517004297114794,0.7111303178718908,7,33,2
11,0.7838541666666666,0.7395833333333334,0.7391282995702885,0.6881091617933723,8,33,2
12,0.7838541666666666,0.75,0.7391282995702885,0.7035512094698919,9,33,2
13,0.7916666666666666,0.7447916666666666,0.7478991596638656,0.6895356895356894,9,33,2
14,0.7916666666666666,0.7447916666666666,0.7478991596638656,0.6895356895356894,10,33,2
15,0.7916666666666666,0.75,0.7478991596638656,0.6974789915966386,11,33,2
16,0.7916666666666666,0.7395833333333334,0.7478991596638656,0.6848739495798319,11,33,2
17,0.7916666666666666,0.7447916666666666,0.7478991596638656,0.6895356895356894,12,33,2
18,0.796875,0.7447916666666666,0.7554779087613885,0.6895356895356894,13,33,2
19,0.7994791666666666,0.7447916666666666,0.7579864947820749,0.6958784548246323,13,33,2
20,0.7916666666666666,0.7552083333333334,0.7478991596638656,0.7138417631203424,14,33,2
21,0.7916666666666666,0.7447916666666666,0.7478991596638656,0.6988379909728224,15,33,2
22,0.7864583333333334,0.7395833333333334,0.7415966386554622,0.6881091617933723,16,33,2
23,0.7942708333333334,0.734375,0.7517004297114794,0.6834653305317602,16,33,2
24,0.796875,0.7447916666666666,0.752895752895753,0.6958784548246323,17,33,2
25,0.796875,0.7447916666666666,0.752895752895753,0.6958784548246323,17,33,2
26,0.7994791666666666,0.7395833333333334,0.7567120582548237,0.6881091617933723,18,33,2
27,0.7942708333333334,0.7447916666666666,0.7517004297114794,0.6958784548246323,19,33,2
28,0.7994791666666666,0.75,0.7592319656045665,0.7005847953216374,20,33,2
29,0.7994791666666666,0.75,0.7592319656045665,0.7005847953216374,21,33,2
30,0.7994791666666666,0.765625,0.7592319656045665,0.7234226447709594,22,33,2
31,0.8072916666666666,0.7447916666666666,0.7680175031838814,0.6988379909728224,23,33,2
32,0.8072916666666666,0.7447916666666666,0.7680175031838814,0.6988379909728224,24,33,2
33,0.8046875,0.7395833333333334,0.7654856807836687,0.6941506308143239,25,33,2
1,0.7161458333333334,0.7135416666666666,0.6350669166049087,0.6153706064469131,1,33,2
2,0.7421875,0.7604166666666666,0.6784164446136277,0.700285054974888,1,33,2
3,0.7526041666666666,0.7604166666666666,0.7014119091467157,0.7037037037037037,2,33,2
4,0.7604166666666666,0.734375,0.7100840336134454,0.6768636768636769,2,33,2
5,0.7552083333333334,0.7395833333333334,0.703781512605042,0.6881091617933723,3,33,2
6,0.7604166666666666,0.765625,0.7100840336134454,0.7148797148797149,3,33,2
7,0.7578125,0.765625,0.7076979742173113,0.7148797148797149,4,33,2
8,0.7604166666666666,0.75,0.7085437085437085,0.6942269409422694,5,33,2
